X,Y,OBJECTID,Ppty_Name,Ppty_Addre,City,State,Zip,County,CD,TotalUnits,ActiveSubs,Owner,Latitude,Longitude,OwnerType,SbsdyEnd
-90.0121699999455,30.0125000003748,995,HAYDEL HEIGHTS APARTMENTS,4421 Ray Ave,New Orleans,LA,70126,Orleans,2,65,1,STANDARD ENTERPRISES,30.0125,-90.01217,For Profit,2025/12/31 00:00:00+00
-89.9873999998101,30.0141799996073,996,THE HERITAGE HOUSE APARTMENTS,8520 Chef Menteur Hwy,New Orleans,LA,70127-4070,Orleans,2,46,1,THE COMMERCIAL NETWORK,30.01418,-89.9874,For Profit,2027/12/31 00:00:00+00
-89.9804500003672,30.0157399996014,997,PEACE LAKE TOWERS,9025 Chef Menteur Hwy,New Orleans,LA,70127-4145,Orleans,2,131,1,"GMF-Peace Lake, LLC",30.01574,-89.98045,For Profit,2035/07/31 00:00:00+00
-90.0216000004396,30.0185099996368,998,MAGNOLIA GARDENS,6001 Downman Rd,New Orleans,LA,70126-2556,Orleans,2,11,0, ,30.01851,-90.0216, ,2013/12/24 00:00:00+00
-89.9909099997966,30.0305099999366,999,OAKBROOK VILLAGE,8500 I 10 Service Rd,New Orleans,LA,70127,Orleans,2,521,1, ,30.03051,-89.99091,For Profit,2019/12/31 00:00:00+00
-89.9062400000759,30.0382200002529,1000,GULFWAY TERRACE APARTMENTS / CHATEAU D'ORLEANS* (2),14763 Chef Menteur Hwy,New Orleans,LA,70129,Orleans,2,206,1,GULFWAY TERRACE ASSOC LP* (2),30.03822,-89.90624,For Profit,2022/12/31 00:00:00+00
-89.9057499999625,30.0383800004367,1001,GULFWAY TERRACE* (2),14765 Chef Menteur Hwy,New Orleans,LA,70129-2107,Orleans,2,206,1,Gulfway Terrace Associates Limited Partnership,30.03838,-89.90575,For Profit,2028/12/31 00:00:00+00
-89.9739300000694,30.0387500004122,1002,CEDAR SQUARE APARTMENTS,10301 I 10 Service Rd,New Orleans,LA,70127,Orleans,2,287,2,FIRST COMMERCE CDC* (2),30.03875,-89.97393,Non-Profit,2026/12/31 00:00:00+00
-89.9881599997841,30.0471999997802,1003,"NAZARETH MANOR, INC* (3)",9630 Hayne Blvd,New Orleans,LA,70127-1260,Orleans,2,150,2,"Nazareth Inn I, LLC",30.0472,-89.98816,For Profit,2053/09/01 00:00:00+00
-89.9879799995773,30.0472900003333,1004,NAZARETH INN II* (2),9640 Hayne Blvd,New Orleans,LA,70127-4729,Orleans,2,122,2,"Nazareth Inn II Apartments, LLC",30.04729,-89.98798,For Profit,2053/07/01 00:00:00+00
-89.9607799997971,30.0627700001355,1005,Cornerstone Homes,13000 Hayne Blvd,New Orleans,LA,70128-1430,Orleans,2,64,0,"Conerstone Homes River Garden, Inc.",30.06277,-89.96078,Non-Profit,2016/01/31 00:00:00+00
-89.9826009997363,30.09301299995,1006,CURRAN PLACE APARTMENTS,1401 Curran Rd,New Orleans,LA, , ,1,190,0, ,30.093013,-89.982601, ,2010/10/04 00:00:00+00
-76.8272689995646,39.0481310004454,1007,PARK VIEW APARTMENTS,Briarwood Rd,Baltimore,MD,21209,Baltimore City,4,153,0,SHELTER DEVELOPMENT CORPORATION,39.048131,-76.827269,For Profit,2024/12/31 00:00:00+00
-76.6164080000291,39.2262320001068,1008,HARBOR CITY TOWNHOUSES,3101 H Cherryityland Rd,Baltimore,MD, , ,2,195,0,MARYLAND MGMT CO,39.226232,-76.616408, ,2022/12/31 00:00:00+00
-76.6015500001324,39.2299099997467,1009,BROOKLYN HOMES,801 Herndon Ct,Baltimore,MD,21225,Baltimore City,2,500,1,Housing Authority Of Baltimore City,39.22991,-76.60155, ,
-76.6553400003407,39.2339800003768,1010, ,3320 Kessler Ct,Baltimore,MD,21227,Baltimore, ,2,1, ,39.23398,-76.65534, ,2028/10/03 00:00:00+00
-76.4449399995813,39.2355899999786,1011,ST LUKES PLACE,2825 Lodge Farm Rd,Baltimore,MD,21219-1347,Baltimore,2,125,0,"St. Luke's Apartments, Inc.",39.23559,-76.44494,Non-Profit,2015/09/30 00:00:00+00
-76.5051400004107,39.2387000004047,1012,DAY VILLAGE - SOUTH AVONDALE ROAD,625 S Avondale Rd,Baltimore,MD,21222-6225,Baltimore,2,20,1, ,39.2387,-76.50514, ,2021/07/27 00:00:00+00
-76.6609300000194,39.2445799999671,1013,Coursey Station Apartments,200 First Ave,Baltimore,MD,21227-3031,Baltimore,3,49,1,"Coursey Stations Apartments, INC.* (2)",39.24458,-76.66093,Non-Profit,2032/07/01 00:00:00+00
-76.5123300001293,39.244700000105,1014,TURNER'S STATION,149 Chestnut St,Baltimore,MD,21222-6156,Baltimore,2,34,1,Strongtree I LLC,39.2447,-76.51233,For Profit,2031/05/31 00:00:00+00
-76.4726840001665,39.2480459997232,1015,CHA LP II,3215 E Baho St,Baltimore,MD, , ,2,23,0,"COMMUNITY HOUSING ASSOCIATES, INC",39.248046,-76.472684,Non-Profit,2025/12/31 00:00:00+00
-76.6294800003017,39.2492199999031,1016,CHERRY HILL HOMES,1006 Shellbanks Rd,Baltimore,MD,21225,Baltimore City,2,1281,1,Housing Authority Of Baltimore City,39.24922,-76.62948, ,
-76.6297799997471,39.2505799996673,1017, ,1100 Cherry Hill Rd,Baltimore,MD,21225,Baltimore City, ,186,0, ,39.25058,-76.62978, ,2015/01/29 00:00:00+00
-76.6182899995838,39.2508599999891,1018,RIVERFRONT TOWNHOMES,220 Swale Ave,Baltimore,MD,21225-1200,Baltimore City,2,126,0,HANOVER PARK ASSOCIATES LP,39.25086,-76.61829,For Profit,
-76.6321999998301,39.2513799996873,1019,Cherrydale Limited Partnership* (2),1118 Cherry Hill Rd,Baltimore,MD,21225-1034,Baltimore City,2,187,2,HABITAT AMERICA LLC* (2),39.25138,-76.6322,For Profit,2049/09/01 00:00:00+00
-76.6539100000464,39.2514700002404,1020, ,2403 Tionesta Rd,Baltimore,MD,21227,Baltimore, ,55,0, ,39.25147,-76.65391, ,2015/02/18 00:00:00+00
-76.6185000002748,39.2518099997317,1021,HANOVER PARK APTS* (2),201 Cherry Hill Rd,Baltimore,MD,21225-1209,Baltimore City,2,127,1,LANDEX MGMT CORP* (3),39.25181,-76.6185,For Profit,2028/12/31 00:00:00+00
-76.6185000002748,39.2518099997317,1022,CHERRILL APARTMENTS,203 Cherry Hill Rd,Baltimore,MD,21225-1209,Baltimore City,2,320,0,CHERILL ASSOC GP,39.25181,-76.6185, ,2020/12/31 00:00:00+00
-76.6178200003927,39.2529500001424,1023,MIDDLE BRANCH MANOR,2868 Potee St,Baltimore,MD,21225-1285,Baltimore City,2,550,0,MARYLAND MGMT CO,39.25295,-76.61782, ,2022/12/31 00:00:00+00
-76.6429999996502,39.2599399996313,1024,Westport Homes,2614 Hollins Ferry Rd,Baltimore,MD,21230,Baltimore City,2,340,1,Housing Authority Of Baltimore City,39.25994,-76.643, ,
-76.669859999939,39.2617999999701,1025,JENKINS / ST. JOACHIM HOUSE APTS.,3310 Benson Ave,Baltimore,MD,21227-1075,Baltimore,3,90,0,"St. Joachim House, Inc.",39.2618,-76.66986,Non-Profit,2015/07/31 00:00:00+00
-76.669879999962,39.2687399998512,1026,DePAUL HOUSE,3300 Benson Ave,Baltimore,MD,21227-1030,Baltimore,3,109,2,"DePaul House, Inc.",39.26874,-76.66988,Non-Profit,2023/11/01 00:00:00+00
-76.6114299997946,39.271240000026,1027,BALTIMORE,1611 Light St,Baltimore,MD,21230-4916,Baltimore City,3,11,0, ,39.27124,-76.61143, ,2003/10/21 00:00:00+00
-76.5400499996077,39.2740100000615,1028,BALTIMORE,6204 Brown Ave,Baltimore,MD,21224-6117,Baltimore City,2,47,0, ,39.27401,-76.54005, ,2003/09/23 00:00:00+00
-76.6134900003632,39.2753200002179,1029,Advent Senior HSNG* (2),1234 Patapsco St,Baltimore,MD,21230-4246,Baltimore City,3,20,1,"Advent Senior Housing, Inc.",39.27532,-76.61349,Non-Profit,2032/08/01 00:00:00+00
-76.6716400001858,39.2757100002164,1030,PRIMROSE PLACE,820 S Caton Ave,Baltimore,MD,21229-4235,Baltimore City,7,125,1,Housing Authority Of Baltimore City,39.27571,-76.67164, ,
-76.7107099996667,39.2764799997522,1031, ,139 Cherrydell Rd,Baltimore,MD,21228,Baltimore, ,4,0, ,39.27648,-76.71071, ,2016/07/27 00:00:00+00
-76.5692899999335,39.2771599996343,1032,AHEPA SENIOR APARTMENTS,1351 S Clinton St,Baltimore,MD,21224-5031,Baltimore City,3,56,0,JUBILEE BALTIMORE INC,39.27716,-76.56929,Non-Profit,2016/12/31 00:00:00+00
-76.6173700003252,39.2778700000006,1033,SHARP LEADENHALL PUBLIC HOUSING,1003 Leadenhall St,Baltimore,MD,21230-3612,Baltimore City,3,23,0,SHARP LEADENHALL RENTAL NO. 1 LLC,39.27787,-76.61737,For Profit,
-76.5405700002053,39.2779599996543,1034, ,6349 Boston St,Baltimore,MD,21224,Baltimore City, ,75,1, ,39.27796,-76.54057, ,2034/08/05 00:00:00+00
-76.683220000003,39.2782399999761,1035,IRVINGTON WOODS,4102 Potter St,Baltimore,MD,21229-4155,Baltimore City,7,71,1,VOLUNTEERS OF AMERICA CHESAPEAKE INC,39.27824,-76.68322,Non-Profit,2020/12/31 00:00:00+00
-76.6163599996142,39.2786799995824,1036,SHARP LEADENHALL,921 Bevan St,Baltimore,MD,21230,Baltimore City, ,23,1,Housing Authority Of Baltimore City,39.27868,-76.61636, ,
-76.6163700000754,39.2787300000895,1037,SHARP LEADENHALL,908 Bevan St,Baltimore,MD,21230,Baltimore City,3,23,0,Housing Authority Of Baltimore City,39.27873,-76.61637, ,
-76.6168600001888,39.2788399997662,1038,Sharpe - Leadenhall Rentals Phase II* (4),911 Leadenhall St,Baltimore,MD,21230-3699,Baltimore City,3,192,3,Sharp Flats LP* (4),39.27884,-76.61686,For Profit,2030/02/28 00:00:00+00
-76.611159999934,39.2788500002274,1039,Southern High School Apartments,201 Warren Ave,Baltimore,MD,21230-3948,Baltimore City,3,49,0,Southern School Associates* (2),39.27885,-76.61116,For Profit,2016/05/15 00:00:00+00
-76.6364000001598,39.2792200002029,1040, ,1204 Bayard St,Baltimore,MD,21230,Baltimore City, ,1,0, ,39.27922,-76.6364, ,2009/03/12 00:00:00+00
-76.6970599997192,39.2798100004312,1041,HILLSIDE PARK APTS* (2),4902 Parkton Ct,Baltimore,MD,21229-4053,Baltimore City,7,94,0,LANDEX MGMT CORP* (3),39.27981,-76.69706,For Profit,2027/12/31 00:00:00+00
-76.6151499995728,39.2802500000375,1042,CHRIST CHURCH HARBOR* (2),600 Light St,Baltimore,MD,21230-3856,Baltimore City,3,288,1,"Christ Church Harbor Apartments, Inc.",39.28025,-76.61515,Non-Profit,2039/05/01 00:00:00+00
-76.6960200003227,39.2806099995519,1043,HILLSIDE PARK,4904 Stafford St,Baltimore,MD,21229,Baltimore City,7,30,1,Housing Authority Of Baltimore City,39.28061,-76.69602, ,
-76.6277699996857,39.2808400002659,1044,"WEST HAMBURG , 760",760 W Hamburg St,Baltimore,MD,21230-2532,Baltimore City,7,1,0,HAMBURG PARTNERSHIP,39.28084,-76.62777, ,2018/12/31 00:00:00+00
-76.5416600001089,39.2811100001264,1045,O`donnell Heights,6200 Alumore Way,Baltimore,MD,21224,Baltimore City,2,304,1,Housing Authority Of Baltimore City,39.28111,-76.54166, ,
-76.6570300000344,39.2811799997572,1046,BON SECOURS BENET HOUSE* (2),400 Millington Ave,Baltimore,MD,21223-2868,Baltimore City,7,101,2,"BON SECOURS HOUSING II, INC.* (2)",39.28118,-76.65703,For Profit,2055/03/01 00:00:00+00
-76.762219999953,39.2816400002858,1047, ,4 Winehurst Rd,Baltimore,MD,21228,Baltimore, ,1,0, ,39.28164,-76.76222, ,2010/08/02 00:00:00+00
-76.6867099999665,39.2817400004008,1048,GREENS AT IRVINGTON MEWS V2,4300 Frederick Ave,Baltimore,MD,21229,Baltimore City, ,100,1,HABITAT AMERCIA,39.28174,-76.68671,Non-Profit,2026/12/31 00:00:00+00
-76.6876399996862,39.2825200003978,1049,WOODINGTON GARDENS APARTMENTS,108 Diener Pl,Baltimore,MD,21229-3577,Baltimore City,7,394,2,Woodington Housing Limited Partnership,39.28252,-76.68764,For Profit,2040/06/01 00:00:00+00
-76.7263600001139,39.2839099997468,1050, ,666 Lucky Leaf Cir,Baltimore,MD,21228,Baltimore, ,1,0, ,39.28391,-76.72636, ,2004/11/08 00:00:00+00
-76.6146800003817,39.2842300001145,1051,HANOVER SQUARE,1 W Conway St,Baltimore,MD,21201-2450,Baltimore City,7,199,1,One West Conway Associates* (2),39.28423,-76.61468,For Profit,2031/12/02 00:00:00+00
-76.7271200000879,39.2844599999291,1052, ,612 Lucky Leaf Cir,Baltimore,MD,21228,Baltimore, ,1,0, ,39.28446,-76.72712, ,2004/10/07 00:00:00+00
-76.6818000001699,39.2845899996288,1053,MONASTERY GARDENS,139 Thomas Guidera Cir,Baltimore,MD,21229,Baltimore City,7,12,1,Housing Authority Of Baltimore City,39.28459,-76.6818, ,
-76.5867700002353,39.2846600001589,1054,BALTIMORE,2108 Boston St,Baltimore,MD,21231-3294,Baltimore City,3,58,0, ,39.28466,-76.58677, ,2008/11/25 00:00:00+00
-76.5912600004486,39.2847000002049,1055,Lemko Community,603 S Ann St,Baltimore,MD,21231-2935,Baltimore City,3,110,0,Lemko Housing Corporation,39.2847,-76.59126,Non-Profit,2016/06/02 00:00:00+00
-76.7265000002748,39.2849900000885,1056, ,427 Maple Forest Rd,Baltimore,MD,21228,Baltimore, ,1,0, ,39.28499,-76.7265, ,2004/10/07 00:00:00+00
-76.6900870001149,39.2849989996042,1057,HILLSIDE ( NORWOOD GARDENS ),Hillside-Norwood Gdns,Baltimore,MD,21229, ,7,99,0, ,39.284999,-76.690087, ,2004/04/05 00:00:00+00
-76.6900870001149,39.2849989996042,1058,SCHOOL 71 / MUTUAL HSG,School 71/Mutual Hsg,Baltimore,MD,21229, ,7,11,1, ,39.284999,-76.690087, ,2020/04/28 00:00:00+00
-76.6464499995678,39.2851100002264,1059,VACANT HOUSE,1825 W Pratt St,Baltimore,MD,21223,Baltimore City,7,406,1,Housing Authority Of Baltimore City,39.28511,-76.64645, ,
-76.7265499998825,39.2851700002954,1060, ,430 Maple Forest Rd,Baltimore,MD,21228,Baltimore, ,1,0, ,39.28517,-76.72655, ,2004/10/07 00:00:00+00
-76.6436299999245,39.2852300003643,1061,VOA PRATT STREET TRANSITIONAL HOUSING* (2),1701 W Pratt St,Baltimore,MD,21223-2467,Baltimore City,7,35,1,VOLUNTEERS OF AMERICA CHESAPEAKE INC,39.28523,-76.64363,Non-Profit,2030/12/31 00:00:00+00
-76.6422799997222,39.285380000087,1062, ,200 S Gilmor St,Baltimore,MD,21223,Baltimore City, ,2,0, ,39.28538,-76.64228, ,2009/03/12 00:00:00+00
-76.5943899999984,39.2854499997177,1063,POLISH NATIONAL ALLIANCE SENIOR HOUSING,1627 Eastern Ave,Baltimore,MD,21231-2300,Baltimore City,3,20,1,JUBILEE BALTIMORE INC,39.28545,-76.59439,Non-Profit,2029/12/31 00:00:00+00
-76.6304399996063,39.2858500001774,1064,MOUNT CLARE OVERLOOK APARTMENTS* (2),833 W Pratt St,Baltimore,MD,21201-1051,Baltimore City,7,110,3,SKB Development Limited Partnership* (2),39.28585,-76.63044,Multiple,2047/06/01 00:00:00+00
-76.6374099999715,39.2862400001759,1065, ,114 S Stockton St,Baltimore,MD,21223,Baltimore City, ,3,0, ,39.28624,-76.63741, ,2004/03/12 00:00:00+00
-76.6350800004416,39.2863499998527,1066, ,101 S Arlington Ave,Baltimore,MD,21223,Baltimore City, ,2,0, ,39.28635,-76.63508, ,2015/11/08 00:00:00+00
-76.6299999999999,39.2863699998757,1067,CROSSROADS APARTMENTS,859 Lemmon St,Baltimore,MD,21201,Baltimore City,7,20,1,MCHD Development Corp.,39.28637,-76.63,Non-Profit,2032/11/01 00:00:00+00
-76.6329199997581,39.2864099999216,1068,AMITY RAMBLE APARTMENTS,104 S Amity St,Baltimore,MD,21223-2567,Baltimore City,7,46,1,"Amity Ramble Apartments, LLC",39.28641,-76.63292,For Profit,2020/03/07 00:00:00+00
-76.5945999997901,39.2864600004287,1069, ,1621 Bank St,Baltimore,MD,21231,Baltimore City, ,34,1, ,39.28646,-76.5946, ,2034/08/01 00:00:00+00
-76.6514220004249,39.2864839997368,1070,BON SECOURS I - FNMA,Bon Secours I Fnma,Baltimore,MD,21223, ,7,30,0, ,39.286484,-76.651422, ,2005/05/10 00:00:00+00
-76.6514220004249,39.2864839997368,1071,BON SECOURS - SMALLWOOD SUMMIT,Bon Secours Smallwood Summit,Baltimore,MD,21223, ,7,89,1, ,39.286484,-76.651422, ,2024/02/09 00:00:00+00
-76.6514220004249,39.2864839997368,1072,BON SECOURS II,Bons Secours Ii,Baltimore,MD,21223, ,7,30,0, ,39.286484,-76.651422, ,2005/06/28 00:00:00+00
-76.6514220004249,39.2864839997368,1073,HARLEM GARDENS SENIOR APARTMENTS,Harlem Gardens Senior Apartments,Baltimore,MD,21223, ,7,94,1, ,39.286484,-76.651422, ,2024/10/24 00:00:00+00
-76.6514220004249,39.2864839997368,1074,BON SECOURS III,Bon Secours Iii,Baltimore,MD,21223, ,7,30,0, ,39.286484,-76.651422, ,2006/10/19 00:00:00+00
-76.6514220004249,39.2864839997368,1075,PEMBROKE APARTMENTS,Pembroke Apartments,Baltimore,MD,21223, ,7,8,0, ,39.286484,-76.651422, ,2010/03/24 00:00:00+00
-76.622159999984,39.2865799996673,1076,PACA HOUSE,106 S Paca St,Baltimore,MD,21201,Baltimore City,7,106,0,VOLUNTEERS OF AMERICA CHESAPEAKE INC,39.28658,-76.62216,Non-Profit,2026/12/31 00:00:00+00
-76.6383100001064,39.2866300001744,1077, ,1330 W Lombard St,Baltimore,MD,21223,Baltimore City, ,2,0, ,39.28663,-76.63831, ,2014/10/29 00:00:00+00
-76.6523199995683,39.2868100003813,1078,HOLLINS STREET PHOENIX LIMITED PART,2325 Hollins St,Baltimore,MD,21223-2144,Baltimore City,7,60,1,WALLACE H CAMPBELL & CO INC,39.28681,-76.65232,For Profit,2029/12/31 00:00:00+00
-76.6577200003777,39.2868300004042,1079,STUART HILLS APARTMENTS,2566 Hollins St,Baltimore,MD,21223-2020,Baltimore City,7,27,0, ,39.28683,-76.65772, ,2033/05/01 00:00:00+00
-76.6579199997082,39.2868300004042,1080,STUART HILLS APARTMENTS,2574 Hollins St,Baltimore,MD,21223-2023,Baltimore City,7,27,1,"2574 Hollins Street, LLC",39.28683,-76.65792,For Profit,2023/03/31 00:00:00+00
-76.6451800003567,39.2873599996643,1081,BON SECOURS HOLLINS TERRACE,1800 Hollins St,Baltimore,MD,21223-2394,Baltimore City,7,84,2,"BON SECOURS HOUSING, INC.",39.28736,-76.64518,Non-Profit,2030/05/18 00:00:00+00
-76.5937799997471,39.2874399997563,1082,BALTIMORE,318 S Broadway,Baltimore,MD,21231-2407,Baltimore City,7,6,0, ,39.28744,-76.59378, ,2010/05/18 00:00:00+00
-76.6535099995868,39.2875700003553,1083,PLASE APARTMENTS,32 S Calverton Rd,Baltimore,MD,21223-2199,Baltimore City,7,8,0,"PROJECT PLASE, INC.",39.28757,-76.65351,Non-Profit,2013/10/24 00:00:00+00
-76.7112599998491,39.2878099997317,1084,STANSBURY HOMES,603 Aldershot Rd,Baltimore,MD,21229-2108,Baltimore,7,15,0,Stansbury Homes Inc.,39.28781,-76.71126,Non-Profit,2014/02/28 00:00:00+00
-76.6451000002648,39.2878200001929,1085,BALTIMORE,15 S Fulton Ave,Baltimore,MD,21223-2306,Baltimore City,7,24,0, ,39.28782,-76.6451, ,2009/04/05 00:00:00+00
-76.6515700000554,39.2879699999156,1086,BON SECOURS SMALLWOOD SUMMIT,2 N Smallwood St,Baltimore,MD,21223-1511,Baltimore City,7,89,0,BON SECOURS BALTIMORE HEALTH SYSTEM,39.28797,-76.65157,Non-Profit,2016/12/31 00:00:00+00
-76.5913399996412,39.2880700000305,1087,AHEPA SENIOR HOUSING,Ahepa Senior Apartments,Baltimore,MD,21231, ,3,56,1, ,39.28807,-76.59134, ,2024/02/03 00:00:00+00
-76.5913399996412,39.2880700000305,1088,BALTIMORE,502 Bradford St,Baltimore,MD,21231, ,3,9,1, ,39.28807,-76.59134, ,2018/10/19 00:00:00+00
-76.6459299998696,39.2880999996153,1089,BON SECOURS APARTMENTS III,1801 W Baltimore St,Baltimore,MD,21223-2335,Baltimore City,7,30,1,BON SECOURS BALTIMORE HEALTH SYSTEM,39.2881,-76.64593,Non-Profit,2030/12/31 00:00:00+00
-76.5923110003524,39.2882749995916,1090,PNA ELDERLY HOUSING,Pna Elderly Housing,Baltimore,MD,21231, ,3,20,0, ,39.288275,-76.592311, ,2005/09/29 00:00:00+00
-76.5923110003524,39.2882749995916,1091,BUTCHERS ROW PHASE 2,Butchers Row Phase 2,Baltimore,MD,21231, ,3,16,0, ,39.288275,-76.592311, ,2011/03/05 00:00:00+00
-76.6459699999155,39.2882799998222,1092,BON SECOURS APARTMENTS II,1802 W Baltimore St,Baltimore,MD,21223-2334,Baltimore City,7,30,1,BON SECOURS BALTIMORE HEALTH SYSTEM,39.28828,-76.64597,Non-Profit,2029/12/31 00:00:00+00
-76.6459699999155,39.2882799998222,1093,BON SECOURS CHESAPEAKE APARTMENTS,1800 W Baltimore St,Baltimore,MD,21223-2334,Baltimore City,7,29,2,BON SECOURS BALTIMORE HEALTH SYSTEM,39.28828,-76.64597,Non-Profit,2025/06/25 00:00:00+00
-76.6459699999155,39.2882799998222,1094,BON SECOURS APARTMENTS I,1804 W Baltimore St,Baltimore,MD,21223-2334,Baltimore City,7,30,0,BON SECOURS BALTIMORE HEALTH SYSTEM,39.28828,-76.64597,For Profit,2027/12/31 00:00:00+00
-76.5982600003987,39.2882900002833,1095,PERKINS HOMES,200 S Spring Ct,Baltimore,MD,21231,Baltimore City,7,688,1,Housing Authority Of Baltimore City,39.28829,-76.59826, ,
-76.6444499999675,39.2885600001439,1096,BRUCE STREET LIMITED PARTNERSH,7 N Bruce St,Baltimore,MD,21223-1702,Baltimore City,7,17,0,ST AMBROSE HSG AID CENTER,39.28856,-76.64445, ,2016/12/31 00:00:00+00
-76.6382599995993,39.2886499997977,1097,SHARON TOWERS,4 N Carey St,Baltimore,MD,21223-1851,Baltimore City,7,12,0,ST. AMBROSE HOUSING* (2),39.28865,-76.63826,Non-Profit,2023/12/31 00:00:00+00
-76.5997800003467,39.2886899998437,1098,FLAG HOUSE COURTS RENTAL I,1100 E Pratt St,Baltimore,MD,21202,Baltimore City,7,124,1,EDGEWOOD MGMT CORP,39.28869,-76.59978,For Profit,2018/12/31 00:00:00+00
-76.6341600002838,39.2888300000046,1099,HOLLINS HOUSE,1010 W Baltimore St,Baltimore,MD,21223-2571,Baltimore City,7,130,2,Housing Authority Of Baltimore City,39.28883,-76.63416, ,2057/04/01 00:00:00+00
-76.6031399997112,39.2889999997502,1100,ALBEMARLE SQUARE - PHASE 3,900 E Lombard St,Baltimore,MD,21202,Baltimore City,7,130,1,Housing Authority Of Baltimore City,39.289,-76.60314, ,
-76.5995499996328,39.2891599999341,1101,ALBEMARLE SQUARE II* (2),120 S Central Ave,Baltimore,MD,21202-4512,Baltimore City,7,124,0,FLAG HOUSE RENTAL I LP* (2),39.28916,-76.59955,For Profit,
-76.5896899999935,39.2895099998867,1102, ,1918 E Pratt St,Baltimore,MD,21231,Baltimore City, ,2,0, ,39.28951,-76.58969, ,2008/10/21 00:00:00+00
-76.6412800003717,39.2895600003937,1103,Union Rowe Apartments* (2),1517 W Fayette St,Baltimore,MD,21223-1730,Baltimore City,7,72,3,"Franklin Square Housing, LP",39.28956,-76.64128,For Profit,2051/07/01 00:00:00+00
-76.6412899999335,39.2897399997013,1104,UNION ROWE APARTMENTS,1500 W Fayette St,Baltimore,MD,21223,Baltimore City,7,72,1,GREATER BALTIMORE AHC INC,39.28974,-76.64129, ,2026/12/31 00:00:00+00
-76.6375199996482,39.2898700003003,1105,PEMBROKE HOUSING LP* (2),1216 W Fayette St,Baltimore,MD,21223-1927,Baltimore City,7,209,1,TOWNER MGMT CO INC* (2),39.28987,-76.63752,Multiple,2029/12/31 00:00:00+00
-76.6311600004336,39.2898999998852,1106,Vintage Gardens* (3),819 W Fayette St,Baltimore,MD,21201-1101,Baltimore City,7,111,3,"Poppleton Partners II, LP* (2)",39.2899,-76.63116,Multiple,2042/12/01 00:00:00+00
-76.6285699997057,39.2899900004382,1107,"WEST FAYETTE STREET , 757 - 61",757 W Fayette St,Baltimore,MD,21201-1163,Baltimore City,7,8,0, ,39.28999,-76.62857, ,2022/12/31 00:00:00+00
-76.6285299996597,39.2899900004382,1108, ,755 W Fayette St,Baltimore,MD,21201,Baltimore City, ,3,0, ,39.28999,-76.62853, ,2008/10/21 00:00:00+00
-76.7255099995868,39.2900699996308,1109, ,5608 Johnnycake Rd,Baltimore,MD,21207,Baltimore, ,4,1, ,39.29007,-76.72551, ,2017/12/05 00:00:00+00
-76.5939500003922,39.2903800004367,1110,BROADWAY OVERLOOK - PHASE 3* (3),100 N Broadway,Baltimore,MD,21231-1540,Baltimore City,7,130,2,LANDEX MGMT CORP* (3),39.29038,-76.59395,Non-Profit,2018/12/31 00:00:00+00
-76.5903699998756,39.2904399996063,1111,THE CONVENT,1901 E Lombard St,Baltimore,MD,21231-1956,Baltimore City,3,10,0,THE CONVENT LP,39.29044,-76.59037, ,2019/12/31 00:00:00+00
-76.6139900000384,39.2905100001365,1112,Charles North Housing,182 Saint Paul St,Baltimore,MD,21202,Baltimore City,7,20,0,"Charles North Housing, Inc.",39.29051,-76.61399,Non-Profit,2013/12/31 00:00:00+00
